PID,-7,0,-0.05
0.6880915705285671,-3.6124807452749774,313,0.268,0.2679945990687264,0.0040593938902020454,0.0040593938902020454,False
0.6880915705285671,-3.6124807452749774,313,0.268,0.26705546709871525,0.0040593938902020454,0.0040593938902020454,False
0.4911246013317458,-2.56830441728631,315,0.267,0.2652863546788861,0.002888747490942478,0.002888747490942478,False
0.29421815864267564,-1.5382556028337464,317,0.265,0.26241418583587184,0.0017202653689309955,0.0017202653689309955,False
0.19599129255803246,-1.0116597771628246,318,0.264,0.2636107296119801,0.0011425160337239504,0.0011425160337239504,False
0.0978394009928293,-0.5060635641603007,319,0.262,0.2603748534376335,0.0005669302772730589,0.0005669302772730589,False
-0.0,0.002995572637212159,320,0.26,0.2570027282609984,-0.0,-0.0,False
-0.0,-0.0,320,0.259,0.2584126687021085,-0.0,-0.0,False
-0.0,-0.0,320,0.257,0.25510302520200123,-0.0,-0.0,False
-0.0,-0.0,320,0.255,0.2532296905252877,-0.0,-0.0,False
-0.0,-0.0,320,0.253,0.25162001293241204,-0.0,-0.0,False
0.09702759579359184,-0.5155924944182504,319,0.252,0.2504192403709652,0.0005452917539514601,0.0005452917539514601,False
0.0968591417667104,-0.5085008463747878,319,0.25,0.2481519013817651,0.0005409640143625438,0.0005409640143625438,False
0.0966885688152245,-0.5076031541912077,319,0.248,0.24594769468986494,0.0005366362747736275,0.0005366362747736275,False
0.09651584270896145,-0.5066907777031414,319,0.246,0.24487123488868234,0.0005323085933923721,0.0005323085933923721,False
0.0964286541414561,-0.5062443079764651,319,0.245,0.24326890650871674,0.000530144723597914,0.000530144723597914,False
-0.0,0.007742022101457502,320,0.243,0.24126295808207704,-0.0,-0.0,False
0.09607430359720073,-0.5102380546178149,319,0.241,0.23871725676093764,0.0005214893026277423,0.0005214893026277423,False
0.09589368262213176,-0.5034285466366607,319,0.239,0.23704553858820163,0.000517161563038826,0.000517161563038826,False
0.09571071449024833,-0.5024630007046762,319,0.237,0.23557992517237666,0.0005128338816575706,0.0005128338816575706,False
0.09561833040456984,-0.501990781284503,319,0.236,0.23409980585678078,0.0005106700118631124,0.0005106700118631124,False
0.09543174982841392,-0.5010055761514887,319,0.234,0.23195538331113394,0.0005063423304818571,0.0005063423304818571,False
0.09524268693602889,-0.5000076565547504,319,0.232,0.23042629904840045,0.0005020145908929408,0.0005020145908929408,False
0.09505110959334717,-0.49900401244231685,319,0.23,0.22842087776695466,0.0004976869095116854,0.0004976869095116854,False
0.09485695430640483,-0.49797868838657927,319,0.228,0.22641540135191968,0.0004933591699227691,0.0004933591699227691,False
0.09475889607785462,-0.49747693068511994,319,0.227,0.22513277743502996,0.0004911953001283109,0.0004911953001283109,False
0.09456079086294805,-0.49643503247721943,319,0.225,0.2227770722041464,0.0004868675896432251,0.0004868675896432251,False
-0.0,0.008038250964958627,320,0.223,0.22160516642076047,-0.0,-0.0,False
0.09415641203084167,-0.5005172158394489,319,0.221,0.21833605969053832,0.00047821219777688384,0.00047821219777688384,False
0.09395001868134331,-0.4932229223177014,319,0.219,0.21759250780433234,0.00047388445818796754,0.00047388445818796754,False
0.09374075457127279,-0.4921316648647776,319,0.217,0.2135340029810328,0.0004695567477028817,0.0004695567477028817,False
0.09352855437328264,-0.4910010849958994,319,0.215,0.21386259180252593,0.0004652290663216263,0.0004652290663216263,False
0.09331334802173792,-0.4898787946276567,319,0.213,0.21143148705605938,0.00046090132673271,0.00046090132673271,False
0.09309508415988003,-0.4887355913454786,319,0.211,0.2092828224353338,0.00045657361624762416,0.00045657361624762416,False
0.09287369207431295,-0.48757297812301104,319,0.209,0.2064843450207522,0.00045224593486636877,0.00045224593486636877,False
0.0926490959499851,-0.48638579924876235,319,0.207,0.2054117370037218,0.00044791819527745247,0.00044791819527745247,False
0.09242123902710594,-0.48519689272456623,319,0.205,0.20297070032031964,0.0004435904847923666,0.0004435904847923666,False
0.0921900435314291,-0.48398649267188343,319,0.203,0.20074290351129137,0.0004392627743072808,0.0004392627743072808,False
0.09195543664298352,-0.4827447593509487,319,0.201,0.19946475126898394,0.0004349350929260254,0.0004349350929260254,False
0.09195543664298352,-0.4827660423756634,319,0.0,0.1976253875325475,0.0004349350929260254,0.0004349350929260254,True
0.09175479176896055,-0.481693571207763,319,0.0,0.1956306654748508,0.00043128395918756723,0.00043128395918756723,True
0.09153298865747611,-0.4805329319810049,319,0.0,0.1936267492986687,0.00042730028508231044,0.00042730028508231044,True
0.09129808839198049,-0.4792979014072433,319,0.0,0.19168819665885706,0.00042314035817980766,0.00042314035817980766,True
0.09105875782041072,-0.4780451714369169,319,0.0,0.1882457700709,0.0004189629980828613,0.0004189629980828613,True
0.09071981538498147,-0.47623741954754,319,0.0,0.18823389919950168,0.0004131498862989247,0.0004131498862989247,True
0.0905469473809846,-0.4753572911836529,319,0.0,0.1859728006285032,0.00041023045196197927,0.00041023045196197927,True
0.09031283209102739,-0.4741300288502391,319,0.0,0.18385052342219615,0.00040632442687638104,0.00040632442687638104,True
0.09005439258334144,-0.47276437784899555,319,0.0,0.18186963901344821,0.00040207523852586746,0.00040207523852586746,True
0.0897908049249215,-0.47138832876619097,319,0.0,0.17972716486058005,0.0003978074819315225,0.0003978074819315225,True
0.08951144042541105,-0.4699219213170489,319,0.0,0.17719015437902658,0.0003933556145057082,0.0003933556145057082,True
0.08919406901663886,-0.4682420022032532,319,0.0,0.17564034852760518,0.00038838479667901993,0.00038838479667901993,True
0.0889237908735152,-0.4668361623493605,319,0.0,0.17369989510194866,0.00038422259967774153,0.00038422259967774153,True
