PID,-10,0,-0.1
7.0020261707562526,-40.0,254,0.43,0.4298451929481063,0.06141022965312004,0.06141022965312004,False
6.754166023572154,-40.0,254,0.34,0.3398716723452104,0.04855692759156227,0.04855692759156227,False
5.330815885748773,-40.0,268,0.34,0.32813812896945427,0.03825697302818298,0.03825697302818298,False
-0.4097724816766928,5.421919946502227,324,0.333,0.3177652559024765,-0.002882256405428052,-0.002882256405428052,False
-4.257437088519346,40.0,362,0.317,0.3134406687655068,-0.028809579089283943,-0.028809579089283943,False
-4.046073473636828,40.0,360,0.313,0.30994549681176403,-0.02709147520363331,-0.02709147520363331,False
-3.1322601654879696,29.947262329456773,351,0.31,0.3081084994778409,-0.02079465612769127,-0.02079465612769127,False
-2.220001691128464,21.385791423417032,342,0.307,0.3035169275607947,-0.014614684507250786,-0.014614684507250786,False
-2.0159059887799198,19.999027064251475,340,0.305,0.30263198960868215,-0.013199521228671074,-0.013199521228671074,False
-1.9140134059216345,19.024418291536968,339,0.304,0.30066333396365674,-0.012498431839048862,-0.012498431839048862,False
-1.5084622885567536,14.89622840977584,335,0.301,0.29246786700189575,-0.009769809432327747,-0.009769809432327747,False
0.6011951249542297,-6.818874307630822,314,0.295,0.28387833207832697,0.0038300249725580215,0.0038300249725580215,False
1.7860021630763485,-18.138213857582446,302,0.281,0.26579362971738285,0.010944782756268978,0.010944782756268978,False
0.7863788274259875,-7.528867217314737,312,0.268,0.25817656038790654,0.004639307502657175,0.004639307502657175,False
